img, label, ecd.nm, minor.ax.len.nm, major.ax.len.nm, ar, solidity
18, 57, 71.3608, 70.939, 71.919, 1.01381, 0.97769
18, 58, 73.0481, 72.6772, 73.5365, 1.01182, 0.98376
18, 59, 75.5579, 73.9584, 77.2987, 1.04517, 0.978477
18, 60, 79.7691, 79.1305, 80.4858, 1.01713, 0.985772
18, 61, 81.3512, 79.7898, 83.0453, 1.0408, 0.983565
18, 62, 62.4377, 61.1558, 64.0028, 1.04655, 0.955005
18, 63, 88.0557, 86.13, 90.1223, 1.04635, 0.985
18, 64, 77.3354, 76.9177, 77.8794, 1.0125, 0.983662
18, 65, 74.5968, 73.9206, 75.4628, 1.02086, 0.978899
18, 66, 93.8464, 93.0688, 94.7094, 1.01763, 0.986356
18, 67, 82.5746, 81.6252, 83.6526, 1.02484, 0.98671
18, 68, 65.4279, 64.356, 66.6197, 1.03517, 0.972329
18, 69, 98.3708, 97.4518, 99.3492, 1.01947, 0.984366
18, 70, 85.8572, 83.8383, 88.0326, 1.05003, 0.980798
18, 72, 70.0888, 68.5084, 71.8131, 1.04824, 0.981648
18, 73, 87.9279, 86.589, 89.3802, 1.03224, 0.984722
18, 74, 62.8863, 62.3734, 63.4727, 1.01762, 0.975497
18, 75, 62.8565, 62.1899, 63.7906, 1.02574, 0.980465
18, 76, 69.8208, 68.1657, 71.5555, 1.04973, 0.98188
18, 77, 86.3796, 85.7016, 87.0897, 1.0162, 0.984908
18, 78, 82.7899, 81.4802, 84.2268, 1.03371, 0.978854
18, 79, 89.7319, 88.9486, 90.5668, 1.01819, 0.986906
18, 80, 91.3569, 90.9387, 91.8879, 1.01044, 0.985831
18, 81, 109.137, 108.217, 110.101, 1.01741, 0.985119
18, 82, 70.5419, 69.517, 71.6919, 1.03129, 0.982969
18, 83, 83.2752, 82.8065, 83.8822, 1.01299, 0.986404
18, 84, 79.0374, 77.7465, 80.4715, 1.03505, 0.983476
18, 85, 65.04, 64.4732, 65.7467, 1.01975, 0.983871
18, 86, 81.1666, 79.4982, 82.9444, 1.04335, 0.984594
18, 87, 69.1871, 68.2835, 70.2124, 1.02825, 0.983442
18, 88, 86.0099, 84.027, 88.098, 1.04845, 0.984044
18, 89, 69.5923, 69.2436, 70.189, 1.01365, 0.98251
18, 90, 70.4622, 70.3913, 70.7248, 1.00474, 0.980748
19, 3, 86.7908, 85.5752, 88.1666, 1.03028, 0.984566
19, 4, 72.9839, 72.467, 73.6346, 1.01611, 0.987835
19, 5, 75.0352, 74.0379, 76.1479, 1.0285, 0.989134
19, 6, 81.4778, 80.4014, 82.675, 1.02828, 0.985531
19, 7, 63.1688, 63.0418, 63.4387, 1.0063, 0.979751
19, 8, 81.845, 81.0418, 82.7409, 1.02096, 0.982678
19, 9, 74.4836, 73.5067, 75.6261, 1.02883, 0.98437
19, 10, 90.5946, 89.5259, 91.8054, 1.02546, 0.984487
19, 11, 77.6136, 76.9348, 78.46, 1.01982, 0.984983
19, 12, 89.1347, 87.5371, 90.8026, 1.0373, 0.983527
19, 13, 65.4565, 65.0762, 66.0113, 1.01437, 0.980274
19, 14, 72.546, 71.8477, 73.4459, 1.02224, 0.983193
19, 15, 75.0227, 74.624, 75.5227, 1.01204, 0.981373
19, 17, 102.978, 101.931, 104.137, 1.02164, 0.976527
19, 18, 105.833, 104.733, 107.008, 1.02173, 0.979351
19, 19, 69.471, 68.0033, 71.0371, 1.04461, 0.980952
19, 20, 78.7999, 78.7407, 78.935, 1.00247, 0.989251
19, 21, 66.2534, 65.0655, 67.5866, 1.03875, 0.978688
19, 22, 82.0737, 81.0585, 83.166, 1.026, 0.98655
19, 23, 73.763, 73.3284, 74.3556, 1.01401, 0.98507
19, 24, 86.1297, 85.3403, 86.9935, 1.01937, 0.986049
19, 25, 60.2376, 58.7127, 61.9278, 1.05476, 0.981247
19, 26, 31.725, 30.4124, 33.1543, 1.09016, 0.962366
19, 27, 78.0231, 76.0002, 80.2002, 1.05526, 0.982456
19, 28, 83.9254, 82.7671, 85.1563, 1.02887, 0.986352
19, 29, 78.8475, 77.0253, 80.8088, 1.04912, 0.984565
19, 30, 64.301, 63.2672, 65.4131, 1.03392, 0.981753
19, 31, 73.0352, 72.2725, 73.8921, 1.02241, 0.98614
19, 32, 52.9518, 52.5328, 53.4919, 1.01826, 0.979058
19, 33, 104.64, 103.842, 105.463, 1.0156, 0.985992
19, 34, 79.2269, 78.8135, 79.7697, 1.01213, 0.986741
19, 35, 87.7038, 86.7938, 88.7265, 1.02227, 0.987488
19, 36, 66.1827, 65.6824, 66.9028, 1.01858, 0.982346
19, 37, 87.2646, 86.3274, 88.315, 1.02302, 0.987603
19, 38, 89.951, 89.6348, 90.3753, 1.00826, 0.986743
19, 39, 86.3687, 84.2846, 88.5906, 1.05109, 0.984661
19, 40, 57.0578, 56.6434, 57.5751, 1.01645, 0.986932
19, 41, 80.6338, 78.0064, 83.4373, 1.06962, 0.988038
19, 42, 67.8468, 67.023, 68.801, 1.02653, 0.984763
19, 43, 73.5849, 72.3806, 74.914, 1.035, 0.98567
19, 44, 90.3045, 89.887, 90.9067, 1.01134, 0.967534
19, 46, 77.8788, 76.3188, 79.5145, 1.04187, 0.983587
19, 47, 69.038, 68.1791, 70.074, 1.02779, 0.980717
19, 48, 71.5837, 70.8325, 72.4968, 1.0235, 0.982746
19, 49, 84.8913, 83.0463, 86.8356, 1.04563, 0.983879
19, 50, 55.0346, 53.9402, 56.3409, 1.04451, 0.984765
19, 51, 98.6086, 97.6412, 99.633, 1.0204, 0.987062
19, 52, 71.5706, 70.7304, 72.549, 1.02571, 0.981681
19, 53, 88.8398, 87.7442, 90.0621, 1.02642, 0.985952
19, 54, 95.6759, 94.9326, 96.4977, 1.01649, 0.986069
19, 55, 66.7326, 66.0742, 67.4987, 1.02156, 0.980198
19, 56, 88.3638, 86.9777, 89.8172, 1.03265, 0.98487
19, 57, 58.2927, 57.9705, 58.8323, 1.01487, 0.983189
19, 58, 67.4728, 65.9731, 69.0559, 1.04673, 0.983401
19, 59, 71.5837, 71.1164, 72.2083, 1.01535, 0.984161
19, 60, 83.9589, 82.8706, 85.132, 1.02729, 0.980704
19, 61, 85.7262, 84.2238, 87.2773, 1.03625, 0.984681
19, 62, 76.5927, 75.0061, 78.2601, 1.04338, 0.986137
19, 63, 79.8865, 78.8131, 81.1179, 1.02924, 0.98042
19, 64, 79.992, 79.4096, 80.6724, 1.0159, 0.984429
19, 65, 83.2415, 82.4558, 84.1017, 1.01996, 0.98613
19, 66, 83.7689, 81.2223, 86.4879, 1.06483, 0.984486
19, 67, 74.1179, 73.5467, 74.7759, 1.01671, 0.986869
19, 68, 63.5386, 62.9488, 64.2911, 1.02132, 0.979091
19, 69, 60.8567, 60.4921, 61.3416, 1.01404, 0.979673
19, 70, 87.7786, 87.0767, 88.5756, 1.01721, 0.986561
19, 71, 66.592, 65.1386, 68.2088, 1.04713, 0.981336
19, 72, 83.6458, 82.2772, 85.1488, 1.0349, 0.983404
19, 73, 56.5463, 55.7201, 57.548, 1.03281, 0.96712
19, 74, 78.8593, 77.7359, 80.0781, 1.03013, 0.981947
19, 75, 99.8834, 98.5264, 101.318, 1.02834, 0.987936
19, 76, 83.0047, 81.9604, 84.153, 1.02675, 0.984995
19, 77, 66.6764, 65.6513, 67.8574, 1.0336, 0.978144
19, 78, 46.1631, 45.7178, 46.737, 1.02229, 0.980172
19, 79, 85.8136, 85.1455, 86.5751, 1.01679, 0.984465
19, 80, 74.81, 73.3931, 76.3374, 1.04012, 0.98256
19, 81, 92.8929, 92.08, 93.8095, 1.01878, 0.986924
19, 82, 73.0737, 72.308, 74.0604, 1.02424, 0.979374
19, 83, 83.6458, 83.1939, 84.1941, 1.01202, 0.986262
19, 84, 76.1632, 75.8185, 76.6521, 1.011, 0.985983
19, 85, 85.8026, 84.5067, 87.1878, 1.03173, 0.985944
19, 86, 82.5064, 81.9305, 83.1667, 1.01509, 0.983749
19, 87, 84.6038, 82.7831, 86.5392, 1.04537, 0.984786
19, 88, 78.0231, 77.3182, 78.851, 1.01983, 0.986035
19, 89, 62.8267, 61.9985, 63.8634, 1.03008, 0.986417
19, 90, 87.0173, 86.3887, 87.7204, 1.01541, 0.985126
19, 91, 84.7587, 83.3483, 86.2453, 1.03476, 0.986108
19, 92, 86.4555, 85.2221, 87.7705, 1.0299, 0.984691
19, 93, 80.6687, 79.2805, 82.2022, 1.03685, 0.985244
19, 95, 75.4462, 74.9579, 76.1355, 1.01571, 0.986359
19, 97, 85.6168, 84.9692, 86.35, 1.01625, 0.983652
19, 98, 64.6788, 64.0402, 65.4549, 1.02209, 0.984127
19, 99, 79.2623, 78.3213, 80.3349, 1.02571, 0.985592
19, 100, 69.9281, 69.0403, 71.0162, 1.02862, 0.979354
19, 101, 61.1179, 59.9555, 62.46, 1.04177, 0.979843
19, 102, 71.1636, 70.3271, 72.1562, 1.02601, 0.981118
19, 104, 71.7798, 70.7738, 73.0048, 1.03152, 0.986719
20, 2, 80.6222, 80.3852, 80.9397, 1.0069, 0.982436
20, 3, 67.6254, 66.7289, 68.6637, 1.029, 0.981891
20, 4, 88.4274, 87.7402, 89.2128, 1.01678, 0.978654
20, 5, 72.1964, 70.7515, 73.8521, 1.04382, 0.983033
20, 6, 61.3933, 60.2888, 62.6178, 1.03863, 0.985784
20, 7, 88.7976, 87.4792, 90.2148, 1.03127, 0.98617
20, 8, 64.5047, 62.5636, 66.6748, 1.06571, 0.971554
20, 9, 59.3916, 58.7959, 60.1489, 1.02301, 0.978679
20, 10, 84.2152, 83.3952, 85.1896, 1.02152, 0.982857
20, 11, 73.5722, 72.4322, 74.9235, 1.0344, 0.983316
20, 12, 95.9205, 94.1931, 97.7205, 1.03745, 0.983768
20, 13, 46.5674, 46.4553, 46.6795, 1.00483, 0.983008
20, 14, 71.1767, 69.6294, 72.8035, 1.04559, 0.981838
20, 15, 71.8972, 69.6261, 74.3004, 1.06714, 0.982194
20, 16, 101.715, 100.82, 102.668, 1.01833, 0.984308
20, 17, 67.1944, 66.7665, 67.7501, 1.01473, 0.981663
20, 18, 90.4186, 89.7083, 91.1589, 1.01617, 0.983097
20, 19, 98.2945, 96.921, 99.7087, 1.02876, 0.986225
20, 20, 70.249, 69.4432, 71.1084, 1.02398, 0.979903
20, 21, 68.5065, 67.1454, 70.0619, 1.04344, 0.985439
20, 22, 50.3388, 49.2813, 51.5795, 1.04663, 0.976879
20, 23, 67.5838, 65.8441, 69.6184, 1.05732, 0.973243
20, 24, 92.1535, 91.7692, 92.7011, 1.01015, 0.97378
20, 25, 91.6027, 91.1988, 92.1142, 1.01004, 0.983956
20, 26, 88.0025, 86.422, 89.7039, 1.03798, 0.98828
20, 27, 72.6106, 70.7213, 74.6224, 1.05516, 0.984944
20, 28, 92.184, 91.0571, 93.42, 1.02595, 0.983088
20, 29, 81.0973, 80.4546, 81.8525, 1.01738, 0.984016
20, 30, 82.2562, 81.5605, 82.9788, 1.01739, 0.983115
20, 31, 85.4853, 84.176, 86.9614, 1.03309, 0.984596
20, 32, 70.7011, 70.2616, 71.2098, 1.0135, 0.982682
20, 33, 92.0009, 91.5083, 92.5754, 1.01166, 0.982807
20, 34, 87.5969, 87.5181, 87.7267, 1.00238, 0.984608
20, 36, 72.5331, 72.2645, 72.8897, 1.00865, 0.985604
20, 38, 72.0925, 71.5552, 72.8231, 1.01772, 0.980552
20, 39, 97.5384, 95.9787, 99.2416, 1.034, 0.972973
20, 40, 72.5589, 72.0556, 73.1831, 1.01565, 0.98596
20, 41, 89.0084, 88.603, 89.5193, 1.01034, 0.984626
20, 42, 78.9662, 78.7937, 79.2999, 1.00642, 0.981995
20, 43, 64.7078, 64.2513, 65.3271, 1.01674, 0.983275
20, 44, 81.1204, 80.2387, 82.0588, 1.02268, 0.984577
20, 45, 70.062, 69.8996, 70.4138, 1.00736, 0.983108
20, 46, 83.7241, 82.2467, 85.3866, 1.03818, 0.980341
20, 47, 63.3318, 62.6983, 64.0947, 1.02227, 0.979853
20, 48, 69.8611, 69.2456, 70.627, 1.01995, 0.977845
20, 49, 95.6074, 93.8994, 97.4329, 1.03763, 0.985253
20, 50, 64.432, 63.1772, 65.9248, 1.04349, 0.979655
20, 51, 79.0374, 78.2903, 79.8651, 1.02011, 0.982606
20, 52, 79.0848, 78.1612, 80.1811, 1.02584, 0.984075
20, 53, 85.4524, 84.0862, 86.9104, 1.03359, 0.979387
20, 54, 92.6404, 91.5066, 93.8513, 1.02562, 0.986641
20, 56, 70.7144, 69.9051, 71.6688, 1.02523, 0.981965
20, 57, 98.5611, 97.4513, 99.8528, 1.02464, 0.96788
20, 58, 73.9913, 73.3757, 74.8279, 1.01979, 0.980201
20, 59, 63.6565, 63.089, 64.3891, 1.02061, 0.982727
20, 60, 75.7561, 74.6451, 76.9649, 1.03108, 0.983301
20, 61, 78.4184, 77.655, 79.3267, 1.02153, 0.979111
20, 62, 87.1142, 86.5451, 87.8129, 1.01465, 0.98229
20, 63, 54.1072, 53.0035, 55.5308, 1.04768, 0.97625
20, 64, 80.226, 78.3149, 82.2486, 1.05023, 0.983954
20, 65, 73.5722, 72.0741, 75.2451, 1.044, 0.980978
20, 66, 81.028, 80.2707, 81.8589, 1.01979, 0.983712
20, 67, 81.0048, 79.5623, 82.5196, 1.03717, 0.985642
20, 68, 82.688, 81.8434, 83.5896, 1.02134, 0.979855
20, 69, 73.6994, 73.416, 74.0179, 1.0082, 0.982706
20, 70, 96.4078, 94.2435, 98.696, 1.04724, 0.984906
20, 71, 87.7893, 86.9643, 88.7505, 1.02054, 0.984439
20, 72, 77.202, 76.4596, 78.0941, 1.02138, 0.987884
20, 73, 80.3894, 78.7151, 82.2324, 1.04468, 0.982616
20, 74, 66.8308, 65.8821, 68.0055, 1.03223, 0.976639
20, 75, 72.4296, 71.7702, 73.2278, 1.02031, 0.981417
20, 76, 64.3301, 63.2685, 65.5192, 1.03557, 0.978723
20, 78, 85.2988, 84.2566, 86.4565, 1.02611, 0.98428
20, 79, 57.4506, 56.6878, 58.4261, 1.03066, 0.983799
20, 80, 104.227, 102.605, 106.024, 1.03332, 0.972157
20, 81, 79.6045, 78.0612, 81.3556, 1.0422, 0.986002
20, 82, 95.3423, 93.7429, 97.0164, 1.03492, 0.984772
20, 83, 83.5897, 82.1601, 85.1356, 1.03622, 0.985201
20, 84, 52.8632, 51.8203, 54.1646, 1.04524, 0.962556
20, 85, 64.0674, 63.2327, 65.0689, 1.02904, 0.982503
21, 3, 67.2084, 65.824, 68.7486, 1.04443, 0.98167
21, 5, 82.0965, 80.9902, 83.2844, 1.02833, 0.983858
21, 6, 94.8101, 94.1616, 95.5423, 1.01466, 0.983391
21, 8, 78.2629, 76.8047, 79.9135, 1.04048, 0.979616
21, 9, 72.0014, 70.3945, 73.7739, 1.04801, 0.979115
21, 10, 84.8692, 82.9155, 86.9594, 1.04877, 0.984375
21, 11, 74.471, 74.0479, 74.9942, 1.01278, 0.983383
21, 12, 92.4581, 91.9398, 93.0465, 1.01204, 0.982762
21, 13, 58.2605, 56.8683, 59.9401, 1.05402, 0.971567
21, 14, 53.0049, 52.195, 54.0265, 1.03509, 0.973377
21, 15, 84.9244, 83.7191, 86.3666, 1.03162, 0.966106
21, 16, 89.4495, 87.8578, 91.1088, 1.037, 0.984548
21, 17, 85.7152, 84.2717, 87.2382, 1.0352, 0.981718
21, 18, 55.0686, 53.5014, 56.9289, 1.06406, 0.978235
21, 20, 89.6693, 88.278, 91.1842, 1.03292, 0.982818
21, 21, 89.3027, 89.071, 89.5684, 1.00558, 0.984726
21, 22, 101.963, 101.535, 102.435, 1.00886, 0.984209
21, 23, 90.8529, 89.5353, 92.2938, 1.03081, 0.987001
21, 24, 80.5524, 79.5089, 81.6849, 1.02737, 0.982685
21, 25, 92.062, 90.7651, 93.4108, 1.02915, 0.9854
21, 27, 83.0724, 81.3961, 84.8683, 1.04266, 0.980298
21, 28, 85.6387, 84.335, 87.0723, 1.03246, 0.985642
21, 29, 68.1637, 67.7058, 68.7689, 1.0157, 0.984121
21, 30, 79.0967, 78.485, 79.8554, 1.01746, 0.981765
21, 31, 86.8124, 85.6619, 88.1264, 1.02877, 0.984333
21, 32, 89.3342, 88.9334, 89.8108, 1.00987, 0.981106
21, 33, 67.9296, 67.6415, 68.3333, 1.01023, 0.98205
21, 34, 83.5449, 83.0563, 84.1131, 1.01272, 0.985707
21, 35, 68.3696, 67.5549, 69.3307, 1.02629, 0.981117
21, 36, 51.68, 50.9509, 52.6416, 1.03318, 0.975359
21, 37, 90.5118, 89.5018, 91.6289, 1.02377, 0.987573
21, 38, 84.0035, 83.4845, 84.6668, 1.01416, 0.989228
21, 39, 86.3253, 85.7405, 87.0292, 1.01503, 0.982456
21, 40, 81.8107, 81.4531, 82.3455, 1.01096, 0.982123
21, 41, 93.175, 92.4401, 93.9297, 1.01611, 0.986792
21, 42, 78.6332, 78.171, 79.197, 1.01312, 0.98243
21, 43, 79.1085, 78.699, 79.636, 1.01191, 0.984375
21, 44, 94.2251, 92.906, 95.6613, 1.02966, 0.985233
21, 45, 71.1504, 69.8013, 72.7166, 1.04177, 0.984329
21, 46, 84.6813, 83.3972, 86.1136, 1.03257, 0.98279
21, 47, 100.015, 98.8635, 101.231, 1.02395, 0.985596
21, 48, 85.0457, 84.7913, 85.4165, 1.00737, 0.985948
21, 49, 80.2844, 79.2619, 81.5069, 1.02832, 0.985387
21, 50, 76.8979, 75.2554, 78.6091, 1.04456, 0.978295
21, 51, 76.8857, 75.404, 78.4705, 1.04067, 0.981637
21, 52, 53.2518, 52.8192, 53.797, 1.01851, 0.979288
21, 53, 79.4985, 78.7988, 80.2559, 1.01849, 0.984238
21, 54, 60.8567, 59.6004, 62.3116, 1.04549, 0.980159
21, 55, 77.9149, 76.6392, 79.3789, 1.03575, 0.985097
21, 56, 69.9281, 69.0816, 70.9855, 1.02756, 0.983415
21, 59, 72.8811, 71.9854, 73.8536, 1.02595, 0.982322
21, 60, 66.7467, 64.6235, 68.9999, 1.06772, 0.978995
21, 61, 88.4698, 87.5423, 89.4604, 1.02191, 0.988168
21, 63, 82.7559, 81.8575, 83.6896, 1.02238, 0.98015
21, 64, 71.2951, 70.6333, 72.0857, 1.02056, 0.979061
21, 65, 73.317, 72.5411, 74.2589, 1.02368, 0.983539
21, 66, 92.5796, 91.6372, 93.5777, 1.02118, 0.984499
21, 67, 69.1329, 68.2368, 70.1563, 1.02813, 0.98228
21, 68, 78.179, 76.8398, 79.6618, 1.03673, 0.98609
21, 69, 76.0647, 75.4181, 76.8537, 1.01903, 0.983748
21, 70, 70.8071, 70.5125, 71.2811, 1.0109, 0.981291
21, 71, 97.7592, 97.1437, 98.4353, 1.0133, 0.984363
21, 72, 82.3017, 81.2338, 83.5326, 1.0283, 0.980467
21, 73, 72.0795, 71.7147, 72.7443, 1.01436, 0.975026
21, 74, 84.4153, 83.0272, 85.9468, 1.03516, 0.983445
21, 75, 93.6865, 92.5457, 94.9308, 1.02577, 0.986518
21, 76, 58.7411, 58.5234, 59.0922, 1.00972, 0.981867
21, 77, 81.9022, 81.2147, 82.7323, 1.01869, 0.979743
21, 78, 97.0568, 96.3662, 97.906, 1.01598, 0.972335
21, 79, 76.5437, 76.0112, 77.1788, 1.01536, 0.981168
21, 81, 85.3207, 84.8302, 85.869, 1.01225, 0.985287
21, 82, 84.2152, 83.5684, 84.9883, 1.01699, 0.982857
21, 83, 76.5927, 75.0695, 78.2234, 1.04201, 0.978125
21, 84, 91.0177, 89.8882, 92.3641, 1.02754, 0.978309
21, 85, 82.7333, 82.623, 82.8944, 1.00329, 0.980929
21, 86, 67.971, 67.5133, 68.5856, 1.01588, 0.983247
21, 87, 94.2152, 93.4174, 95.1353, 1.01839, 0.985435
21, 89, 80.3777, 79.7538, 81.1316, 1.01727, 0.984014
22, 3, 77.5049, 76.8227, 78.2769, 1.01893, 0.985244
22, 4, 73.5722, 72.371, 74.8662, 1.03448, 0.983316
22, 7, 75.9784, 74.6249, 77.4016, 1.03721, 0.985915
22, 8, 88.4592, 87.6333, 89.388, 1.02002, 0.98467
22, 9, 71.0845, 70.5489, 71.654, 1.01566, 0.98466
22, 10, 88.3002, 87.5834, 89.0883, 1.01718, 0.982522
22, 11, 90.4808, 89.7556, 91.3005, 1.01721, 0.986896
22, 12, 78.7285, 77.5695, 80.0527, 1.03201, 0.977246
22, 13, 97.5192, 94.9789, 100.19, 1.05486, 0.982191
22, 14, 78.1431, 76.226, 80.2391, 1.05265, 0.983399
22, 15, 77.6257, 76.6342, 78.8219, 1.02855, 0.984686
22, 16, 103.586, 102.593, 104.642, 1.01998, 0.986559
22, 18, 111.482, 110.682, 112.313, 1.01473, 0.987638
22, 19, 79.7339, 78.7346, 80.8624, 1.02703, 0.984615
22, 20, 92.3973, 91.2737, 93.7098, 1.02669, 0.965451
22, 21, 47.622, 46.7097, 48.7435, 1.04354, 0.968775
22, 22, 73.2786, 72.5923, 74.1093, 1.0209, 0.98725
22, 24, 73.0481, 72.3055, 73.9037, 1.0221, 0.985803
22, 25, 64.2573, 63.7747, 64.8851, 1.01741, 0.983921
22, 26, 91.028, 89.6143, 92.54, 1.03265, 0.985291
22, 27, 78.9187, 78.0603, 79.8333, 1.02271, 0.987225
22, 28, 66.6342, 66.3658, 67.0627, 1.0105, 0.981765
22, 29, 72.0535, 71.4939, 72.7014, 1.01689, 0.983316
22, 30, 52.6679, 50.9806, 54.4528, 1.06811, 0.980132
22, 31, 76.323, 75.595, 77.2025, 1.02126, 0.983233
22, 33, 102.129, 101.386, 102.915, 1.01508, 0.988279
22, 34, 100.743, 99.9766, 101.552, 1.01575, 0.984366
22, 35, 67.1247, 66.1674, 68.3102, 1.03238, 0.981224
22, 36, 79.6516, 78.38, 80.9933, 1.03334, 0.983726
22, 37, 72.2094, 70.8681, 73.6946, 1.03988, 0.983386
22, 38, 68.4929, 67.7989, 69.2432, 1.0213, 0.982339
22, 39, 76.2739, 75.6487, 76.9948, 1.01779, 0.981657
22, 40, 69.8477, 69.0781, 70.8511, 1.02567, 0.984493
22, 41, 76.8614, 75.9042, 77.9687, 1.0272, 0.98285
22, 42, 88.882, 87.5304, 90.2899, 1.03153, 0.983434
22, 43, 95.7151, 94.0979, 97.4412, 1.03553, 0.986478
22, 45, 84.0816, 80.5136, 87.9446, 1.0923, 0.980504
22, 46, 88.0345, 87.3953, 88.7267, 1.01523, 0.981719
22, 47, 71.819, 70.9724, 72.8135, 1.02594, 0.984263
22, 48, 87.522, 86.5639, 88.5366, 1.02279, 0.985532
22, 49, 99.5262, 97.9468, 101.175, 1.03296, 0.987481
22, 50, 71.7145, 69.9359, 73.6602, 1.05325, 0.982456
22, 51, 73.3042, 72.3084, 74.4466, 1.02957, 0.983533
22, 52, 82.3473, 81.0777, 83.744, 1.03289, 0.98102
22, 53, 82.1878, 80.1661, 84.3363, 1.05202, 0.984969
22, 54, 96.2716, 94.5537, 98.1086, 1.0376, 0.986435
22, 55, 85.3646, 82.676, 88.2902, 1.06791, 0.977867
22, 56, 62.5276, 61.7466, 63.4314, 1.02729, 0.977965
22, 57, 68.8749, 68.0565, 69.8425, 1.02624, 0.982531
22, 58, 102.76, 101.12, 104.445, 1.03288, 0.984449
22, 59, 84.4708, 83.0263, 85.9973, 1.03578, 0.987037
22, 60, 77.0683, 76.0241, 78.3317, 1.03035, 0.982027
22, 61, 77.1656, 77.1002, 77.3429, 1.00315, 0.985422
22, 63, 74.2316, 73.6017, 75.053, 1.01972, 0.980981
22, 64, 75.8056, 74.5242, 77.1523, 1.03526, 0.985535
22, 65, 75.7808, 74.4729, 77.1613, 1.0361, 0.978289
22, 66, 75.6075, 74.503, 76.8208, 1.03111, 0.980707
22, 67, 72.6364, 72.6137, 72.7945, 1.00249, 0.980836
22, 68, 85.1448, 84.2723, 86.1286, 1.02203, 0.981477
22, 69, 84.3042, 83.231, 85.4285, 1.0264, 0.982893
22, 70, 92.5796, 91.1815, 94.0795, 1.03178, 0.987902
22, 71, 77.9269, 76.6913, 79.3472, 1.03463, 0.984204
22, 72, 78.4901, 77.3405, 79.7246, 1.03083, 0.982661
22, 73, 72.8939, 72.3125, 73.6089, 1.01793, 0.981308
23, 6, 86.9742, 85.7213, 88.3061, 1.03015, 0.985111
23, 7, 76.7515, 75.1137, 78.578, 1.04612, 0.983417
23, 8, 82.4042, 81.082, 83.8298, 1.03389, 0.982908
23, 9, 74.1937, 52.2155, 105.787, 2.02596, 0.947114
23, 11, 76.8614, 76.6393, 77.2979, 1.00859, 0.98377
23, 12, 89.0295, 88.3371, 89.773, 1.01625, 0.982118
23, 13, 86.1188, 85.4282, 86.918, 1.01744, 0.980426
23, 15, 95.5976, 88.202, 108.989, 1.23567, 0.910891
23, 16, 74.7975, 73.5804, 76.0917, 1.03413, 0.98385
23, 17, 82.279, 81.6958, 82.9604, 1.01548, 0.981255
23, 18, 67.6531, 66.5998, 68.8805, 1.03424, 0.984281
23, 19, 92.7213, 91.267, 94.275, 1.03296, 0.982437
23, 20, 47.7792, 46.1998, 49.5085, 1.07162, 0.979887
23, 21, 68.0399, 67.9305, 68.3212, 1.00575, 0.982107
23, 23, 93.6565, 93.5098, 93.8531, 1.00367, 0.984848
23, 24, 96.4563, 95.0835, 97.9094, 1.02972, 0.984921
23, 25, 72.0535, 71.8331, 72.3912, 1.00777, 0.977762
23, 26, 86.3253, 85.4504, 87.359, 1.02234, 0.98489
23, 27, 80.401, 80.1097, 80.8305, 1.009, 0.982901
23, 28, 95.0076, 94.2039, 95.8833, 1.01783, 0.984062
23, 29, 60.7334, 60.0459, 61.5449, 1.02496, 0.978618
23, 30, 82.1079, 81.6128, 82.7611, 1.01407, 0.982787
23, 31, 69.2684, 68.126, 70.513, 1.03504, 0.983859
23, 32, 80.0857, 79.4103, 80.9112, 1.0189, 0.981078
23, 33, 63.9356, 63.3238, 64.6697, 1.02125, 0.978905
23, 34, 70.369, 68.5124, 72.4537, 1.05753, 0.978156
23, 36, 100.557, 99.4717, 101.706, 1.02246, 0.986469
23, 37, 57.7435, 57.728, 57.9379, 1.00364, 0.978548
23, 38, 89.7111, 88.3671, 91.1889, 1.03193, 0.984411
23, 39, 65.112, 64.556, 65.7547, 1.01857, 0.983478
23, 40, 81.2705, 79.3894, 83.2483, 1.04861, 0.986286
23, 41, 77.117, 76.3931, 77.8853, 1.01953, 0.986323
23, 42, 71.7406, 71.6059, 72.2088, 1.00842, 0.980714
23, 43, 72.4038, 71.5347, 73.449, 1.02676, 0.981748
23, 44, 75.0352, 73.9643, 76.2403, 1.03077, 0.97914
23, 45, 78.191, 75.4287, 81.1631, 1.07602, 0.986989
23, 46, 72.5847, 72.1774, 73.2321, 1.01461, 0.983211
23, 47, 96.5049, 95.6461, 97.4487, 1.01885, 0.985131
23, 48, 85.2218, 82.716, 87.9188, 1.0629, 0.985003
23, 49, 73.928, 73.1837, 74.8195, 1.02235, 0.98248
23, 50, 85.4085, 84.6164, 86.3215, 1.02015, 0.984071
23, 51, 64.5628, 63.8375, 65.5766, 1.02724, 0.982766
23, 52, 66.0551, 65.7276, 66.5289, 1.01219, 0.982693
23, 53, 102.358, 100.734, 104.1, 1.03342, 0.985022
23, 54, 99.0448, 98.3377, 99.8196, 1.01507, 0.98365
23, 55, 66.2676, 65.8823, 66.8021, 1.01396, 0.982802
23, 56, 75.8179, 74.334, 77.4661, 1.04214, 0.982069
23, 57, 68.1224, 67.3614, 68.9393, 1.02342, 0.984493
23, 58, 89.1347, 87.7742, 90.5976, 1.03217, 0.985585
23, 59, 81.4663, 80.6771, 82.3746, 1.02104, 0.983338
23, 60, 91.9703, 90.3415, 93.6671, 1.03681, 0.98301
23, 61, 81.0164, 80.184, 81.8878, 1.02125, 0.982328
